lsoa,value,percent,rank,mode_code
E01014451,2,0.115,15177,5
E01014451,5,0.287,15177,6
E01014451,545,31.268,15177,7
E01014451,32,1.836,15177,8
E01014451,15,0.861,15177,9
E01014451,42,2.41,15177,10
E01014451,3,0.172,15177,11
E01014451,845,48.48,15177,12
E01014451,217,12.45,15177,1
E01014451,0,0,15177,2
E01014451,0,0,15177,3
E01014451,37,2.123,15177,4
E01014451,2,0.115,15177,5
E01014451,5,0.287,15177,6
E01014451,545,31.268,15177,7
E01014451,32,1.836,15177,8
E01014451,15,0.861,15177,9
E01014451,42,2.41,15177,10
E01014451,3,0.172,15177,11
E01014451,845,48.48,15177,12
E01014448,165,11.194,10098,1
E01014448,0,0,10098,2
E01014448,1,0.068,10098,3
E01014448,16,1.085,10098,4
E01014448,3,0.204,10098,5
E01014448,7,0.475,10098,6
E01014448,394,26.73,10098,7
E01014448,26,1.764,10098,8
E01014448,6,0.407,10098,9
E01014448,42,2.849,10098,10
E01014448,5,0.339,10098,11
E01014448,809,54.885,10098,12
E01014452,248,17.527,24946,1
E01014452,1,0.071,24946,2
E01014452,1,0.071,24946,3
E01014452,26,1.837,24946,4
E01014452,1,0.071,24946,5
E01014452,2,0.141,24946,6
E01014452,260,18.375,24946,7
E01014452,18,1.272,24946,8
E01014452,14,0.989,24946,9
E01014452,36,2.544,24946,10
E01014452,5,0.353,24946,11
E01014452,803,56.749,24946,12
E01014453,280,20.695,32115,1
E01014453,1,0.074,32115,2
E01014453,0,0,32115,3
E01014453,7,0.517,32115,4
E01014453,4,0.296,32115,5
E01014453,4,0.296,32115,6
E01014453,248,18.33,32115,7
E01014453,17,1.256,32115,8
E01014453,13,0.961,32115,9
E01014453,25,1.848,32115,10
E01014453,4,0.296,32115,11
E01014453,750,55.432,32115,12
E01014453,280,20.695,32115,1
E01014453,1,0.074,32115,2
E01014453,0,0,32115,3
E01014453,7,0.517,32115,4
E01014453,4,0.296,32115,5
E01014453,4,0.296,32115,6
E01014453,248,18.33,32115,7
E01014453,17,1.256,32115,8
E01014453,13,0.961,32115,9
E01014453,25,1.848,32115,10
E01014453,4,0.296,32115,11
E01014453,750,55.432,32115,12
E01014453,280,20.695,32115,1
E01014453,1,0.074,32115,2
E01014453,0,0,32115,3
E01014453,7,0.517,32115,4
E01014453,4,0.296,32115,5
E01014453,4,0.296,32115,6
E01014453,248,18.33,32115,7
E01014453,17,1.256,32115,8
E01014453,13,0.961,32115,9
E01014453,25,1.848,32115,10
E01014453,4,0.296,32115,11
E01014453,750,55.432,32115,12
E01014452,248,17.527,24946,1
E01014452,1,0.071,24946,2
E01014452,1,0.071,24946,3
E01014452,26,1.837,24946,4
E01014452,1,0.071,24946,5
E01014452,2,0.141,24946,6
E01014452,260,18.375,24946,7
E01014452,18,1.272,24946,8
E01014452,14,0.989,24946,9
E01014452,36,2.544,24946,10
E01014452,5,0.353,24946,11
E01014452,803,56.749,24946,12
E01014454,305,22.328,32555,1
E01014454,1,0.073,32555,2
E01014454,1,0.073,32555,3
E01014454,10,0.732,32555,4
E01014454,0,0,32555,5
E01014454,2,0.146,32555,6
E01014454,278,20.351,32555,7
E01014454,11,0.805,32555,8
E01014454,16,1.171,32555,9
E01014454,19,1.391,32555,10
E01014454,2,0.146,32555,11
E01014454,721,52.782,32555,12
E01014452,248,17.527,24946,1
E01014452,1,0.071,24946,2
E01014452,1,0.071,24946,3
E01014452,26,1.837,24946,4
E01014452,1,0.071,24946,5
E01014452,2,0.141,24946,6
E01014452,260,18.375,24946,7
E01014452,18,1.272,24946,8
E01014452,14,0.989,24946,9
E01014452,36,2.544,24946,10
E01014452,5,0.353,24946,11
E01014452,803,56.749,24946,12
E01014452,248,17.527,24946,1
E01014452,1,0.071,24946,2
E01014452,1,0.071,24946,3
E01014452,26,1.837,24946,4
E01014452,1,0.071,24946,5
E01014452,2,0.141,24946,6
E01014452,260,18.375,24946,7
E01014452,18,1.272,24946,8
E01014452,14,0.989,24946,9
E01014452,36,2.544,24946,10
E01014452,5,0.353,24946,11
E01014452,803,56.749,24946,12
E01014452,248,17.527,24946,1
E01014452,1,0.071,24946,2
E01014452,1,0.071,24946,3
E01014452,26,1.837,24946,4
E01014452,1,0.071,24946,5
E01014452,2,0.141,24946,6
E01014452,260,18.375,24946,7
E01014452,18,1.272,24946,8
E01014452,14,0.989,24946,9
E01014452,36,2.544,24946,10
E01014452,5,0.353,24946,11
E01014452,803,56.749,24946,12
E01014453,280,20.695,32115,1
E01014453,1,0.074,32115,2
E01014453,0,0,32115,3
E01014453,7,0.517,32115,4
E01014453,4,0.296,32115,5
E01014453,4,0.296,32115,6
E01014453,248,18.33,32115,7
E01014453,17,1.256,32115,8
E01014453,13,0.961,32115,9
E01014453,25,1.848,32115,10
E01014453,4,0.296,32115,11
E01014453,750,55.432,32115,12
E01014454,305,22.328,32555,1
E01014454,1,0.073,32555,2
E01014454,1,0.073,32555,3
E01014454,10,0.732,32555,4
E01014454,0,0,32555,5
E01014454,2,0.146,32555,6
E01014454,278,20.351,32555,7
E01014454,11,0.805,32555,8
E01014454,16,1.171,32555,9
E01014454,19,1.391,32555,10
E01014454,2,0.146,32555,11
E01014454,721,52.782,32555,12
E01014454,305,22.328,32555,1
E01014454,1,0.073,32555,2
E01014454,1,0.073,32555,3
E01014454,10,0.732,32555,4
E01014454,0,0,32555,5
E01014454,2,0.146,32555,6
E01014454,278,20.351,32555,7
E01014454,11,0.805,32555,8
E01014454,16,1.171,32555,9
E01014454,19,1.391,32555,10
E01014454,2,0.146,32555,11
E01014454,721,52.782,32555,12
E01014454,305,22.328,32555,1
E01014454,1,0.073,32555,2
E01014454,1,0.073,32555,3
E01014454,10,0.732,32555,4
E01014454,0,0,32555,5
E01014454,2,0.146,32555,6
E01014454,278,20.351,32555,7
E01014454,11,0.805,32555,8
E01014454,16,1.171,32555,9
E01014454,19,1.391,32555,10
E01014454,2,0.146,32555,11
E01014454,721,52.782,32555,12
E01014457,249,17.685,31101,1
E01014457,0,0,31101,2
E01014457,6,0.426,31101,3
E01014457,16,1.136,31101,4
E01014457,1,0.071,31101,5
E01014457,7,0.497,31101,6
E01014457,245,17.401,31101,7
E01014457,23,1.634,31101,8
E01014457,14,0.994,31101,9
E01014457,108,7.67,31101,10
E01014457,3,0.213,31101,11
E01014457,736,52.273,31101,12
E01014455,183,13.546,15206,1
E01014455,0,0,15206,2
E01014455,3,0.222,15206,3
E01014455,42,3.109,15206,4
E01014455,3,0.222,15206,5
E01014455,6,0.444,15206,6
E01014455,276,20.429,15206,7
E01014455,31,2.295,15206,8
E01014455,24,1.776,15206,9
E01014455,59,4.367,15206,10
E01014455,9,0.666,15206,11
E01014455,715,52.924,15206,12
E01014458,82,5.964,3278,1
E01014458,1,0.073,3278,2
E01014458,5,0.364,3278,3
E01014458,91,6.618,3278,4
E01014458,2,0.145,3278,5
E01014458,2,0.145,3278,6
E01014458,259,18.836,3278,7
E01014458,34,2.473,3278,8
E01014458,15,1.091,3278,9
E01014458,63,4.582,3278,10
E01014458,2,0.145,3278,11
E01014458,819,59.564,3278,12
E01014457,249,17.685,31101,1
E01014457,0,0,31101,2
E01014457,6,0.426,31101,3
E01014457,16,1.136,31101,4
E01014457,1,0.071,31101,5
E01014457,7,0.497,31101,6
E01014457,245,17.401,31101,7
E01014457,23,1.634,31101,8
E01014457,14,0.994,31101,9
E01014457,108,7.67,31101,10
E01014457,3,0.213,31101,11
E01014457,736,52.273,31101,12
E01014458,82,5.964,3278,1
E01014458,1,0.073,3278,2
E01014458,5,0.364,3278,3
E01014458,91,6.618,3278,4
E01014458,2,0.145,3278,5
E01014458,2,0.145,3278,6
E01014458,259,18.836,3278,7
E01014458,34,2.473,3278,8
E01014458,15,1.091,3278,9
E01014458,63,4.582,3278,10
E01014458,2,0.145,3278,11
E01014458,819,59.564,3278,12
E01014455,183,13.546,15206,1
E01014455,0,0,15206,2
E01014455,3,0.222,15206,3
E01014455,42,3.109,15206,4
E01014455,3,0.222,15206,5
E01014455,6,0.444,15206,6
E01014455,276,20.429,15206,7
E01014455,31,2.295,15206,8
E01014455,24,1.776,15206,9
E01014455,59,4.367,15206,10
E01014455,9,0.666,15206,11
E01014455,715,52.924,15206,12
E01014457,249,17.685,31101,1
E01014457,0,0,31101,2
E01014457,6,0.426,31101,3
E01014457,16,1.136,31101,4
E01014457,1,0.071,31101,5
E01014457,7,0.497,31101,6
E01014457,245,17.401,31101,7
E01014457,23,1.634,31101,8
E01014457,14,0.994,31101,9
E01014457,108,7.67,31101,10
E01014457,3,0.213,31101,11
E01014457,736,52.273,31101,12
E01014455,183,13.546,15206,1
E01014455,0,0,15206,2
E01014455,3,0.222,15206,3
E01014455,42,3.109,15206,4
E01014455,3,0.222,15206,5
E01014455,6,0.444,15206,6
E01014455,276,20.429,15206,7
E01014455,31,2.295,15206,8
E01014455,24,1.776,15206,9
E01014455,59,4.367,15206,10
E01014455,9,0.666,15206,11
E01014455,715,52.924,15206,12
E01014455,183,13.546,15206,1
E01014455,0,0,15206,2
E01014455,3,0.222,15206,3
E01014455,42,3.109,15206,4
E01014455,3,0.222,15206,5
E01014455,6,0.444,15206,6
E01014455,276,20.429,15206,7
E01014455,31,2.295,15206,8
E01014455,24,1.776,15206,9
E01014455,59,4.367,15206,10
E01014455,9,0.666,15206,11
E01014455,715,52.924,15206,12
E01014456,266,17.686,25357,1
E01014456,0,0,25357,2
E01014456,6,0.399,25357,3
E01014456,28,1.862,25357,4
E01014456,0,0,25357,5
E01014456,6,0.399,25357,6
E01014456,336,22.34,25357,7
E01014456,35,2.327,25357,8
E01014456,14,0.931,25357,9
E01014456,58,3.856,25357,10
E01014456,8,0.532,25357,11
E01014456,747,49.668,25357,12
E01014456,266,17.686,25357,1
E01014456,0,0,25357,2
E01014456,6,0.399,25357,3
E01014456,28,1.862,25357,4
E01014456,0,0,25357,5
E01014456,6,0.399,25357,6
E01014456,336,22.34,25357,7
E01014456,35,2.327,25357,8
E01014456,14,0.931,25357,9
E01014456,58,3.856,25357,10
E01014456,8,0.532,25357,11
E01014456,747,49.668,25357,12
E01014456,266,17.686,25357,1
E01014456,0,0,25357,2
E01014456,6,0.399,25357,3
E01014456,28,1.862,25357,4
E01014456,0,0,25357,5
E01014456,6,0.399,25357,6
E01014456,336,22.34,25357,7
E01014456,35,2.327,25357,8
E01014456,14,0.931,25357,9
E01014456,58,3.856,25357,10
E01014456,8,0.532,25357,11
E01014456,747,49.668,25357,12
E01014456,266,17.686,25357,1
E01014456,0,0,25357,2
E01014456,6,0.399,25357,3
E01014456,28,1.862,25357,4
E01014456,0,0,25357,5
E01014456,6,0.399,25357,6
E01014456,336,22.34,25357,7
E01014456,35,2.327,25357,8
E01014456,14,0.931,25357,9
E01014456,58,3.856,25357,10
E01014456,8,0.532,25357,11
E01014456,747,49.668,25357,12
E01014456,266,17.686,25357,1
E01014456,0,0,25357,2
E01014456,6,0.399,25357,3
E01014456,28,1.862,25357,4
E01014456,0,0,25357,5
E01014456,6,0.399,25357,6
E01014456,336,22.34,25357,7
E01014456,35,2.327,25357,8
E01014456,14,0.931,25357,9
E01014456,58,3.856,25357,10
E01014456,8,0.532,25357,11
E01014456,747,49.668,25357,12
E01014457,249,17.685,31101,1
E01014457,0,0,31101,2
E01014457,6,0.426,31101,3
E01014457,16,1.136,31101,4
E01014457,1,0.071,31101,5
E01014457,7,0.497,31101,6
E01014457,245,17.401,31101,7
E01014457,23,1.634,31101,8
E01014457,14,0.994,31101,9
E01014457,108,7.67,31101,10
E01014457,3,0.213,31101,11
E01014457,736,52.273,31101,12
E01014457,249,17.685,31101,1
E01014457,0,0,31101,2
E01014457,6,0.426,31101,3
E01014457,16,1.136,31101,4
E01014457,1,0.071,31101,5
E01014457,7,0.497,31101,6
E01014457,245,17.401,31101,7
E01014457,23,1.634,31101,8
E01014457,14,0.994,31101,9
E01014457,108,7.67,31101,10
E01014457,3,0.213,31101,11
E01014457,736,52.273,31101,12
E01014458,82,5.964,3278,1
E01014458,1,0.073,3278,2
E01014458,5,0.364,3278,3
E01014458,91,6.618,3278,4
E01014458,2,0.145,3278,5
E01014458,2,0.145,3278,6
E01014458,259,18.836,3278,7
E01014458,34,2.473,3278,8
E01014458,15,1.091,3278,9
E01014458,63,4.582,3278,10
E01014458,2,0.145,3278,11
E01014458,819,59.564,3278,12
E01014458,82,5.964,3278,1
E01014458,1,0.073,3278,2
E01014458,5,0.364,3278,3
E01014458,91,6.618,3278,4
E01014458,2,0.145,3278,5
E01014458,2,0.145,3278,6
E01014458,259,18.836,3278,7
E01014458,34,2.473,3278,8
E01014458,15,1.091,3278,9
E01014458,63,4.582,3278,10
E01014458,2,0.145,3278,11
E01014458,819,59.564,3278,12
E01014455,183,13.546,15206,1
E01014455,0,0,15206,2
E01014455,3,0.222,15206,3
E01014455,42,3.109,15206,4
E01014455,3,0.222,15206,5
E01014455,6,0.444,15206,6
E01014455,276,20.429,15206,7
E01014455,31,2.295,15206,8
E01014455,24,1.776,15206,9
E01014455,59,4.367,15206,10
E01014455,9,0.666,15206,11
E01014455,715,52.924,15206,12
E01014460,201,17.788,32180,1
E01014460,0,0,32180,2
E01014460,1,0.088,32180,3
E01014460,7,0.619,32180,4
E01014460,0,0,32180,5
E01014460,6,0.531,32180,6
E01014460,257,22.743,32180,7
E01014460,15,1.327,32180,8
E01014460,5,0.442,32180,9
E01014460,17,1.504,32180,10
E01014460,1,0.088,32180,11
E01014460,620,54.867,32180,12
E01014460,201,17.788,32180,1
E01014460,0,0,32180,2
E01014460,1,0.088,32180,3
E01014460,7,0.619,32180,4
E01014460,0,0,32180,5
E01014460,6,0.531,32180,6
E01014460,257,22.743,32180,7
E01014460,15,1.327,32180,8
E01014460,5,0.442,32180,9
E01014460,17,1.504,32180,10
E01014460,1,0.088,32180,11
E01014460,620,54.867,32180,12
E01014460,201,17.788,32180,1
E01014460,0,0,32180,2
E01014460,1,0.088,32180,3
E01014460,7,0.619,32180,4
E01014460,0,0,32180,5
E01014460,6,0.531,32180,6
E01014460,257,22.743,32180,7
E01014460,15,1.327,32180,8
E01014460,5,0.442,32180,9
E01014460,17,1.504,32180,10
E01014460,1,0.088,32180,11
E01014460,620,54.867,32180,12
E01014460,201,17.788,32180,1
E01014460,0,0,32180,2
E01014460,1,0.088,32180,3
E01014460,7,0.619,32180,4
E01014460,0,0,32180,5
E01014460,6,0.531,32180,6
E01014460,257,22.743,32180,7
E01014460,15,1.327,32180,8
E01014460,5,0.442,32180,9
E01014460,17,1.504,32180,10
E01014460,1,0.088,32180,11
E01014460,620,54.867,32180,12
E01014459,197,13.081,18715,1
E01014459,0,0,18715,2
E01014459,2,0.133,18715,3
E01014459,16,1.062,18715,4
E01014459,0,0,18715,5
E01014459,7,0.465,18715,6
E01014459,395,26.228,18715,7
E01014459,36,2.39,18715,8
E01014459,6,0.398,18715,9
E01014459,39,2.59,18715,10
E01014459,8,0.531,18715,11
E01014459,800,53.121,18715,12
E01014459,197,13.081,18715,1
E01014459,0,0,18715,2
E01014459,2,0.133,18715,3
E01014459,16,1.062,18715,4
E01014459,0,0,18715,5
E01014459,7,0.465,18715,6
E01014459,395,26.228,18715,7
E01014459,36,2.39,18715,8
E01014459,6,0.398,18715,9
E01014459,39,2.59,18715,10
E01014459,8,0.531,18715,11
E01014459,800,53.121,18715,12
E01014459,197,13.081,18715,1
E01014459,0,0,18715,2
E01014459,2,0.133,18715,3
E01014459,16,1.062,18715,4
E01014459,0,0,18715,5
E01014459,7,0.465,18715,6
E01014459,395,26.228,18715,7
E01014459,36,2.39,18715,8
E01014459,6,0.398,18715,9
E01014459,39,2.59,18715,10
E01014459,8,0.531,18715,11
E01014459,800,53.121,18715,12
E01014459,197,13.081,18715,1
E01014459,0,0,18715,2
E01014459,2,0.133,18715,3
E01014459,16,1.062,18715,4
E01014459,0,0,18715,5
E01014459,7,0.465,18715,6
E01014459,395,26.228,18715,7
E01014459,36,2.39,18715,8
E01014459,6,0.398,18715,9
E01014459,39,2.59,18715,10
E01014459,8,0.531,18715,11
E01014459,800,53.121,18715,12
E01014459,197,13.081,18715,1
E01014459,0,0,18715,2
E01014459,2,0.133,18715,3
E01014459,16,1.062,18715,4
E01014459,0,0,18715,5
E01014459,7,0.465,18715,6
E01014459,395,26.228,18715,7
E01014459,36,2.39,18715,8
E01014459,6,0.398,18715,9
E01014459,39,2.59,18715,10
E01014459,8,0.531,18715,11
E01014459,800,53.121,18715,12
E01014460,201,17.788,32180,1
E01014460,0,0,32180,2
E01014460,1,0.088,32180,3
E01014460,7,0.619,32180,4
E01014460,0,0,32180,5
E01014460,6,0.531,32180,6
E01014460,257,22.743,32180,7
E01014460,15,1.327,32180,8
E01014460,5,0.442,32180,9
E01014460,17,1.504,32180,10
E01014460,1,0.088,32180,11
E01014460,620,54.867,32180,12
E01014461,146,12.31,9117,1
E01014461,0,0,9117,2
E01014461,4,0.337,9117,3
E01014461,34,2.867,9117,4
E01014461,4,0.337,9117,5
E01014461,5,0.422,9117,6
E01014461,219,18.465,9117,7
E01014461,39,3.288,9117,8
E01014461,17,1.433,9117,9
E01014461,125,10.54,9117,10
E01014461,4,0.337,9117,11
E01014461,589,49.663,9117,12
E01014463,106,6.617,3120,1
E01014463,0,0,3120,2
E01014463,3,0.187,3120,3
E01014463,68,4.245,3120,4
E01014463,6,0.375,3120,5
E01014463,10,0.624,3120,6
E01014463,304,18.976,3120,7
E01014463,53,3.308,3120,8
E01014463,20,1.248,3120,9
E01014463,111,6.929,3120,10
E01014463,11,0.687,3120,11
E01014463,910,56.804,3120,12
E01014464,167,11.238,3774,1
E01014464,0,0,3774,2
E01014464,2,0.135,3774,3
E01014464,69,4.643,3774,4
E01014464,1,0.067,3774,5
E01014464,4,0.269,3774,6
E01014464,204,13.728,3774,7
E01014464,26,1.75,3774,8
E01014464,19,1.279,3774,9
E01014464,152,10.229,3774,10
E01014464,6,0.404,3774,11
E01014464,836,56.258,3774,12
E01014464,167,11.238,3774,1
E01014464,0,0,3774,2
E01014464,2,0.135,3774,3
E01014464,69,4.643,3774,4
E01014464,1,0.067,3774,5
E01014464,4,0.269,3774,6
E01014464,204,13.728,3774,7
E01014464,26,1.75,3774,8
E01014464,19,1.279,3774,9
E01014464,152,10.229,3774,10
E01014464,6,0.404,3774,11
E01014464,836,56.258,3774,12
E01014463,106,6.617,3120,1
E01014463,0,0,3120,2
E01014463,3,0.187,3120,3
E01014463,68,4.245,3120,4
E01014463,6,0.375,3120,5
E01014463,10,0.624,3120,6
E01014463,304,18.976,3120,7
E01014463,53,3.308,3120,8
E01014463,20,1.248,3120,9
E01014463,111,6.929,3120,10
E01014463,11,0.687,3120,11
E01014463,910,56.804,3120,12
E01014461,146,12.31,9117,1
E01014461,0,0,9117,2
E01014461,4,0.337,9117,3
E01014461,34,2.867,9117,4
E01014461,4,0.337,9117,5
E01014461,5,0.422,9117,6
E01014461,219,18.465,9117,7
E01014461,39,3.288,9117,8
E01014461,17,1.433,9117,9
E01014461,125,10.54,9117,10
E01014461,4,0.337,9117,11
E01014461,589,49.663,9117,12
E01014462,98,6.486,4576,1
E01014462,0,0,4576,2
E01014462,8,0.529,4576,3
E01014462,59,3.905,4576,4
E01014462,4,0.265,4576,5
E01014462,9,0.596,4576,6
E01014462,294,19.457,4576,7
E01014462,46,3.044,4576,8
E01014462,20,1.324,4576,9
E01014462,92,6.089,4576,10
E01014462,5,0.331,4576,11
E01014462,876,57.975,4576,12
E01014462,98,6.486,4576,1
E01014462,0,0,4576,2
E01014462,8,0.529,4576,3
E01014462,59,3.905,4576,4
E01014462,4,0.265,4576,5
E01014462,9,0.596,4576,6
E01014462,294,19.457,4576,7
E01014462,46,3.044,4576,8
E01014462,20,1.324,4576,9
E01014462,92,6.089,4576,10
E01014462,5,0.331,4576,11
E01014462,876,57.975,4576,12
E01014461,146,12.31,9117,1
E01014461,0,0,9117,2
E01014461,4,0.337,9117,3
E01014461,34,2.867,9117,4
E01014461,4,0.337,9117,5
E01014461,5,0.422,9117,6
E01014461,219,18.465,9117,7
E01014461,39,3.288,9117,8
E01014461,17,1.433,9117,9
E01014461,125,10.54,9117,10
E01014461,4,0.337,9117,11
E01014461,589,49.663,9117,12
E01014462,98,6.486,4576,1
E01014462,0,0,4576,2
E01014462,8,0.529,4576,3
E01014462,59,3.905,4576,4
E01014462,4,0.265,4576,5
E01014462,9,0.596,4576,6
E01014462,294,19.457,4576,7
E01014462,46,3.044,4576,8
E01014462,20,1.324,4576,9
E01014462,92,6.089,4576,10
E01014462,5,0.331,4576,11
E01014462,876,57.975,4576,12
E01014462,98,6.486,4576,1
E01014462,0,0,4576,2
E01014462,8,0.529,4576,3
E01014462,59,3.905,4576,4
E01014462,4,0.265,4576,5
E01014462,9,0.596,4576,6
E01014462,294,19.457,4576,7
E01014462,46,3.044,4576,8
E01014462,20,1.324,4576,9
E01014462,92,6.089,4576,10
E01014462,5,0.331,4576,11
E01014462,876,57.975,4576,12
E01014462,98,6.486,4576,1
E01014462,0,0,4576,2
E01014462,8,0.529,4576,3
E01014462,59,3.905,4576,4
E01014462,4,0.265,4576,5
E01014462,9,0.596,4576,6
E01014462,294,19.457,4576,7
E01014462,46,3.044,4576,8
E01014462,20,1.324,4576,9
E01014462,92,6.089,4576,10
E01014462,5,0.331,4576,11
E01014462,876,57.975,4576,12
E01014461,146,12.31,9117,1
E01014461,0,0,9117,2
E01014461,4,0.337,9117,3
E01014461,34,2.867,9117,4
E01014461,4,0.337,9117,5
E01014461,5,0.422,9117,6
E01014461,219,18.465,9117,7
E01014461,39,3.288,9117,8
E01014461,17,1.433,9117,9
E01014461,125,10.54,9117,10
E01014461,4,0.337,9117,11
E01014461,589,49.663,9117,12
E01014463,106,6.617,3120,1
E01014463,0,0,3120,2
E01014463,3,0.187,3120,3
E01014463,68,4.245,3120,4
E01014463,6,0.375,3120,5
E01014463,10,0.624,3120,6
E01014463,304,18.976,3120,7
E01014463,53,3.308,3120,8
E01014463,20,1.248,3120,9
E01014463,111,6.929,3120,10
E01014463,11,0.687,3120,11
E01014463,910,56.804,3120,12
E01014464,167,11.238,3774,1
E01014464,0,0,3774,2
E01014464,2,0.135,3774,3
E01014464,69,4.643,3774,4
E01014464,1,0.067,3774,5
E01014464,4,0.269,3774,6
E01014464,204,13.728,3774,7
E01014464,26,1.75,3774,8
E01014464,19,1.279,3774,9
E01014464,152,10.229,3774,10
E01014464,6,0.404,3774,11
E01014464,836,56.258,3774,12
E01014464,167,11.238,3774,1
E01014464,0,0,3774,2
E01014464,2,0.135,3774,3
E01014464,69,4.643,3774,4
E01014464,1,0.067,3774,5
E01014464,4,0.269,3774,6
E01014464,204,13.728,3774,7
E01014464,26,1.75,3774,8
E01014464,19,1.279,3774,9
E01014464,152,10.229,3774,10
E01014464,6,0.404,3774,11
E01014464,836,56.258,3774,12
E01014463,106,6.617,3120,1
E01014463,0,0,3120,2
E01014463,3,0.187,3120,3
E01014463,68,4.245,3120,4
E01014463,6,0.375,3120,5
E01014463,10,0.624,3120,6
E01014463,304,18.976,3120,7
E01014463,53,3.308,3120,8
E01014463,20,1.248,3120,9
E01014463,111,6.929,3120,10
E01014463,11,0.687,3120,11
E01014463,910,56.804,3120,12
E01014463,106,6.617,3120,1
E01014463,0,0,3120,2
E01014463,3,0.187,3120,3
E01014463,68,4.245,3120,4
E01014463,6,0.375,3120,5
E01014463,10,0.624,3120,6
E01014463,304,18.976,3120,7
E01014463,53,3.308,3120,8
E01014463,20,1.248,3120,9
E01014463,111,6.929,3120,10
E01014463,11,0.687,3120,11
E01014463,910,56.804,3120,12
E01014464,167,11.238,3774,1
E01014464,0,0,3774,2
E01014464,2,0.135,3774,3
E01014464,69,4.643,3774,4
E01014464,1,0.067,3774,5
E01014464,4,0.269,3774,6
E01014464,204,13.728,3774,7
E01014464,26,1.75,3774,8
E01014464,19,1.279,3774,9
E01014464,152,10.229,3774,10
E01014464,6,0.404,3774,11
E01014464,836,56.258,3774,12
E01014468,388,26.305,29581,1
E01014468,1,0.068,29581,2
E01014468,14,0.949,29581,3
E01014468,32,2.169,29581,4
E01014468,1,0.068,29581,5
E01014468,6,0.407,29581,6
E01014468,139,9.424,29581,7
E01014468,10,0.678,29581,8
E01014468,23,1.559,29581,9
E01014468,177,12,29581,10
E01014468,12,0.814,29581,11
E01014468,672,45.559,29581,12
E01014465,405,26.214,29295,1
E01014465,2,0.129,29295,2
E01014465,7,0.453,29295,3
E01014465,18,1.165,29295,4
E01014465,1,0.065,29295,5
E01014465,3,0.194,29295,6
E01014465,203,13.139,29295,7
E01014465,14,0.906,29295,8
E01014465,22,1.424,29295,9
E01014465,141,9.126,29295,10
E01014465,5,0.324,29295,11
E01014465,724,46.861,29295,12
E01014468,388,26.305,29581,1
E01014468,1,0.068,29581,2
E01014468,14,0.949,29581,3
E01014468,32,2.169,29581,4
E01014468,1,0.068,29581,5
E01014468,6,0.407,29581,6
E01014468,139,9.424,29581,7
E01014468,10,0.678,29581,8
E01014468,23,1.559,29581,9
E01014468,177,12,29581,10
E01014468,12,0.814,29581,11
E01014468,672,45.559,29581,12
E01014466,271,20.878,16412,1
E01014466,0,0,16412,2
E01014466,4,0.308,16412,3
E01014466,32,2.465,16412,4
